DrugBank_ID,PubChem_CID,SMILES
DB08869,56928011.0,CCC=CCC(=O)NC(CC1=CC=C(C=C1)O)C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)NC(C)C(=O)NC(C(C)CC)C(=O)NC(CC2=CC=CC=C2)C(=O)NC(C(C)O)C(=O)NC(CC(=O)N)C(=O)NC(CO)C(=O)NC(CC3=CC=C(C=C3)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(C(C)C)C(=O)NC(CC(C)C)C(=O)NCC(=O)NC(CCC(=O)N)C(=O)NC(CC(C)C)C(=O)NC(CO)C(=O)NC(C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)N)C(=O)NC(CC(=O)O)C(=O)NC(C(C)CC)C(=O)NC(CCSC)C(=O)NC(CO)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)N)C(=O)NCC(=O)NC(CCC(=O)N)C(=O)NC(CO)C(=O)NC(CC(=O)N)C(=O)NC(CCC(=O)N)C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(C)C(=O)NC(CCCNC(=N)N)C(=O)NC(C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CC(C)C)C(=O)N
DB00442,135398508.0,C=C1C(CC(C1CO)O)N2C=NC3=C2N=C(NC3=O)N
DB00271,2140.0,CC(=O)NC1=C(C(=C(C(=C1I)C(=O)O)I)NC(=O)C)I
DB06268,216235.0,CC1=CC2=C(C=C1CC(=O)C3=C(C=CS3)S(=O)(=O)NC4=C(C(=NO4)C)Cl)OCO2
DB00891,5336.0,C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)N
DB02300,5288783.0,CC(C=CC(C1CC1)O)C2CCC3C2(CCCC3=CC=C4CC(CC(C4=C)O)O)C
DB01563,2707.0,C(C(Cl)(Cl)Cl)(O)O
DB00536,3520.0,C(=N)(N)N
DB08819,9868491.0,CC(C)OC(=O)CCCC=CCC1C(CC(C1C=CC(COC2=CC=CC=C2)(F)F)O)O
DB06729,5335.0,C1=CC=C(C=C1)N2C(=CC=N2)NS(=O)(=O)C3=CC=C(C=C3)N
DB00855,137.0,C(CC(=O)O)C(=O)CN
DB11135,6326970.0,[Se]
DB06802,151075.0,C1=CC=C(C=C1)C(=O)C2=CC=CC(=C2N)CC(=O)N
DB00905,5311027.0,CCNC(=O)CCCC=CCC1C(CC(C1C=CC(CCC2=CC=CC=C2)O)O)O
DB06820,5318.0,C1=CC(=CC=C1CSC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl
DB01597,6435415.0,CC1(CC1C(=O)NC(=CCCCCSCC(C(=O)O)N)C(=O)O)C
DB01408,54766.0,CC(C)(C)NCC(C1=CC(=CC(=C1)OC(=O)N(C)C)OC(=O)N(C)C)O
DB00478,5071.0,CC(C12CC3CC(C1)CC(C3)C2)N
DB09096,7187.0,C1=CC=C(C=C1)C(=O)OOC(=O)C2=CC=CC=C2
DB00122,305.0,C[N+](C)(C)CCO
DB09517,76968835.0,C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O.C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O.C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O.C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O.C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O.C(C(C(C(C(C(=O)[O-])O)O)O)O)O.[O-2].[O-2].[O-2].[Na+].[Fe+3].[Fe+3]
DB04571,5585.0,CC1=CC(=O)OC2=C1C=C3C=C(OC3=C2C)C
DB00821,2581.0,CC(C1=CC2=C(C=C1)C3=C(N2)C=CC(=C3)Cl)C(=O)O
DB09069,21109.0,COC1=C(C(=C(C=C1)CN2CCNCC2)OC)OC
DB05351,9578005.0,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F
DB00984,229455.0,CC12CCC3C(C1CCC2OC(=O)CCC4=CC=CC=C4)CCC5=CC(=O)CCC35
DB09131,24014.0,Cl[Cu]Cl
DB00837,44115.0,C1=CC(=CC=C1C(=NCCCC(=O)N)C2=C(C=CC(=C2)F)O)Cl
DB09235,119171.0,CC1=C(C(C(=C(N1)C)P2(=O)OCC(CO2)(C)C)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OCCN(CC4=CC=CC=C4)C5=CC=CC=C5
DB00429,45266502.0,CCCCCC(C)(C=CC1C(CC(C1CC=CCCCC(=O)[O-])O)O)O.C(C(CO)(CO)[NH3+])O
DB00173,190.0,C1=NC2=NC=NC(=C2N1)N
DB00392,3290.0,CCN(CC)C(C)CN1C2=CC=CC=C2SC3=CC=CC=C31
DB00287,5282226.0,CC(C)OC(=O)CCCC=CCC1C(CC(C1C=CC(COC2=CC=CC(=C2)C(F)(F)F)O)O)O
DB00963,60726.0,C1=CC(=C(C(=C1)C(=O)C2=CC=C(C=C2)Br)N)CC(=O)O
DB07615,5282230.0,COC1=C(C=C(C=C1)C=CC(=O)NC2=CC=CC=C2C(=O)O)OC
DB09130,23978.0,[Cu]
DB00115,5311498.0,CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)([O-])OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=C(C7=NC(=CC8=NC(=C(C4=N5)C)C(C8(C)C)CCC(=O)N)C(C7(C)CC(=O)N)CCC(=O)N)C)[N-]6)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[C-]#N.[Co+3]
DB09281,5311266.0,[O-][Si](=O)O[Si]([O-])([O-])O[Si](=O)[O-].[Mg+2].[Mg+2]
DB11080,24470.0,[N+](=O)([O-])[O-].[Ag+]
DB08874,10034073.0,CCC1C=C(C(CC=CC=C(C(=O)OC(CC=C(C=C(C1OC2C(C(C(C(O2)(C)C)OC(=O)C(C)C)O)O)C)C)C(C)O)COC3C(C(C(C(O3)C)OC(=O)C4=C(C(=C(C(=C4O)Cl)O)Cl)CC)O)OC)O)C
DB00369,60613.0,C1=CN(C(=O)N=C1N)CC(CO)OCP(=O)(O)O
DB00200,70678542.0,CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)([O-])OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=N6)C(=C7C(C(C(=N7)C=C8C(C(C(=N8)C(=C4[N-]5)C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.O.[Co]
DB00882,2800.0,CCN(CC)CCOC1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Cl)C3=CC=CC=C3
DB06785,16130957.0,CCNC(=NCCCCC(C(=O)NC(CC(C)C)C(=O)NC(CCCCN=C(NCC)NCC)C(=O)N1CCCC1C(=O)NC(C)C(=O)N)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CN=CC=C3)NC(=O)C(CC4=CC=C(C=C4)Cl)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)NC(=O)C)NCC
DB11156,708857.0,CN1CCCN=C1C=CC2=CC=CS2
DB00639,47472.0,C1=CC(=C(C(=C1)Cl)SC(CCC2=CC=C(C=C2)Cl)CN3C=CN=C3)Cl
